0.045
0.045
0.045
0.045
0.181
0.215
0.215
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.175
0.375
0.375
0.307
0.109
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.279
0.375
0.341
0.205
0.141
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.141
0.205
0.205
0.205
0.109
0.045
0.045
0.045
0.113
0.215
0.215
0.113
0.045
0.045
0.045
0.045
0.173
0.205
0.205
0.205
0.077
0.045
0.045
0.069
0.1242
0.286
0.345
0.467
0.547
0.457
0.445
0.477
0.2954
0.249
0.305
0.325
0.265
0.2142
0.1684
0.299
0.295
0.451
0.445
0.501
0.328
0.394
0.426
0.518
0.518
0.5128
0.381
0.285
0.2704
0.045
0.045
0.113
0.247
0.375
0.273
0.205
0.173
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.181
0.215
0.215
0.045
0.045
0.045
0.045
0.045
0.045
0.045
0.109
0.205
0.205
0.205
0.141
1.092
1.6884
2.784
2.784
2.784
2.784
2.784
2.784
2.784
2.886
2.954
2.954
2.818
1.1726
0.205
0.205
0.205
0.173
0.045
0.045
0.045
0.045
1.2954
2.129
2.2194
2.411
1.1606
0.225
0.157
0.317
0.317
0.317
0.317
0.157
0.157
1.204
0.157
0.157
2.896
2.896
2.896
2.932
2.932
3.056
3.17
3.439
3.439
3.1886
3.027
3.188
0.433
0.433
0.433
0.4146
0.411
0.371
0.371
0.358
0.3804
0.47
0.45
0.47
0.958
0.98
0.42
0.2476
0.158
1.2536
2.9012
3.8242
3.5136
3.352
3.3346
3.197
3.149
3.233
3.221
3.357
3.4494
2.4844
0.623
0.407
0.431
0.431
0.9924
1.01
0.998
0.63
0.766
0.554
0.579
0.4986
0.3704
0.5658
0.657
0.6524
0.598
0.6612
0.552
0.5462
0.882
0.848
0.625
0.805
0.769
0.749
0.753
0.529
0.5
0.6324
0.709
1.1
1.486
0.752
0.6896
0.709
0.873
0.861
1.1898
0.904
0.8558
0.707
0.659
0.6758
0.579
0.635
0.6208
0.816
0.802
0.858
0.858
0.6272
0.5946
0.573
0.633
0.7466
0.752
0.746
0.746
0.742
0.858
1.291
1.612
1.009
1.005
0.856
1.8406
0.745
0.801
0.665
0.725
0.7114
