0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.136
0.262
0.262
0.262
0.262
0.052
0.052
0.052
0.052
0.1408
0.163
0.163
0.1408
0.052
0.052
0.052
0.052
0.22
0.262
0.262
0.262
0.178
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.094
0.262
0.262
0.262
0.262
0.094
0.052
0.052
0.052
0.052
0.052
0.052
0.1408
0.163
0.373
0.3868
0.302
0.302
0.2
0.136
0.152
0.296
0.34
0.384
1.3896
0.9532
0.6062
0.658
0.631
0.663
0.603
0.7438
0.781
0.781
0.785
0.662
0.381
0.401
0.496
0.6892
0.497
0.471
0.487
0.4084
0.416
0.642
0.63
0.731
0.83
0.636
0.509
0.339
0.375
0.358
0.342
0.398
0.282
0.282
0.3136
2.158
2.818
2.806
2.642
2.612
2.494
2.37
3.6436
2.362
2.362
2.362
2.362
0.562
0.112
0.3622
0.459
0.468
0.468
0.384
0.258
0.2866
0.401
0.401
0.401
0.476
0.4808
0.452
0.291
0.2248
0.373
0.373
0.3508
1.7076
0.2208
0.2512
0.353
0.353
0.353
0.353
0.3992
0.524
0.5312
0.5248
0.4534
0.493
0.619
0.619
0.619
0.619
1.6858
0.5692
0.7374
0.3742
0.3274
0.378
0.3684
0.378
0.2772
0.297
0.599
0.599
0.599
0.599
0.4382
0.4028
0.4988
0.521
0.521
0.1408
0.052
0.052
0.052
0.052
0.262
0.262
0.262
0.262
0.136
0.1408
0.163
0.163
0.1408
0.052
0.052
0.052
0.052
0.094
0.262
0.262
0.262
0.373
0.205
0.163
0.1186
0.052
0.052
0.052
0.052
0.052
0.052
0.22
0.262
0.262
0.262
0.178
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.052
0.3722
0.461
0.6142
0.7692
0.7306
0.616
0.628
0.5128
0.5926
0.58
0.591
0.5456
1.7754
0.5542
0.455
0.5846
0.6824
1.4774
1.0312
0.607
0.639
0.647
0.724
0.798
0.75
0.6976
0.562
0.372
0.3732
0.411
0.467
0.479
1.7766
0.415
0.4326
0.5672
0.6058
0.648
0.587
0.7276
1.1096
0.711
0.4832
0.5628
0.675
0.5348
0.61
0.7958
0.7496
0.728
0.5508
0.5046
0.783
0.9202
1.0254
2.2776
0.866
0.8564
0.785
0.648
0.546
0.565
0.6242
0.867
0.888
1.025
0.9024
0.846
