1350386056.11,3.31512451172,0.499725341797
1350386058.12,3.32336425781,0.541687011719
1350386060.12,3.32092285156,0.499725341797
1350386062.13,3.32061767578,0.541687011719
1350386064.13,3.32153320312,0.518798828125
1350386066.14,3.3251953125,0.503540039062
1350386068.15,3.32183837891,0.545501708984
1350386070.15,3.32275390625,0.48828125
1350386072.16,3.32214355469,0.522613525391
1350386074.16,3.32183837891,0.465393066406
1350386076.17,3.32183837891,0.511169433594
1350386078.17,3.32305908203,0.514984130859
1350386080.18,3.32244873047,0.530242919922
1350386082.19,3.32305908203,0.514984130859
1350386084.19,3.32092285156,0.499725341797
1350386086.2,3.32305908203,0.514984130859
1350386088.2,3.32061767578,0.473022460938
1350386090.21,3.32397460938,0.530242919922
1350386092.21,3.31848144531,0.499725341797
1350386094.22,3.39599609375,32.2418212891
1350386096.23,3.40057373047,29.8042297363
1350386098.23,3.408203125,31.9137573242
1350386100.24,3.40850830078,28.5758972168
1350386102.24,3.40759277344,29.2015075684
1350386104.25,3.41735839844,32.0434570312
1350386106.25,3.42041015625,33.4129333496
1350386108.26,3.42041015625,30.8532714844
1350386110.27,3.42193603516,29.972076416
1350386112.27,3.42071533203,29.1900634766
1350386114.28,3.42529296875,30.8952331543
1350386116.28,3.42895507812,29.7203063965
1350386118.29,3.42987060547,30.5824279785
1350386120.29,3.43444824219,33.8821411133
1350386122.3,3.42987060547,30.9829711914
1350386124.31,3.43414306641,32.8369140625
1350386126.31,3.43475341797,31.6276550293
1350386128.32,3.43811035156,29.9682617188
1350386130.32,3.44024658203,32.3677062988
1350386132.33,3.43811035156,28.5911560059
1350386134.33,3.44146728516,28.1448364258
1350386136.34,3.44512939453,34.5573425293
1350386138.34,3.44390869141,27.3857116699
1350386140.35,3.44787597656,31.1241149902
1350386142.36,3.44818115234,32.901763916
1350386144.36,3.44757080078,28.6445617676
1350386146.37,3.44848632812,32.3104858398
1350386148.37,3.45001220703,30.0483703613
1350386150.38,3.45123291016,28.5682678223
1350386152.38,3.45611572266,33.390045166
1350386154.39,3.44970703125,32.4935913086
1350386156.39,3.38012695312,0.614166259766
1350386158.4,3.37432861328,0.537872314453
1350386160.4,3.37249755859,0.564575195312
1350386162.41,3.36822509766,0.553131103516
1350386164.41,3.37127685547,0.530242919922
1350386166.42,3.36853027344,0.541687011719
1350386168.43,3.36486816406,0.591278076172
1350386170.43,3.36364746094,0.595092773438
1350386172.44,3.36242675781,0.598907470703
1350386174.44,3.36151123047,0.537872314453
1350386176.45,3.35845947266,0.583648681641
1350386178.45,3.35968017578,0.598907470703
1350386180.46,3.35723876953,0.606536865234
1350386182.46,3.35815429688,0.637054443359
1350386184.47,3.35693359375,0.568389892578
1350386186.47,3.35662841797,0.602722167969
1350386188.48,3.35754394531,0.54931640625
1350386190.49,3.35540771484,0.564575195312
1350386192.49,3.36120605469,0.587463378906
1350386194.5,3.35479736328,0.591278076172
1350386196.5,3.35540771484,0.614166259766
1350386198.51,3.35327148438,0.556945800781
1350386200.51,3.35510253906,0.556945800781
1350386202.52,3.35266113281,0.602722167969
1350386204.52,3.35418701172,0.434875488281
1350386206.53,3.35266113281,0.595092773438
1350386208.53,3.35327148438,0.579833984375
1350386210.54,3.35144042969,0.54931640625
1350386212.55,3.35754394531,0.541687011719
1350386214.55,3.28887939453,-27.7442932129
1350386216.56,3.27545166016,-27.7214050293
1350386218.56,3.27056884766,-27.7824401855
1350386220.57,3.26354980469,-27.8701782227
1350386222.57,3.26202392578,-27.7824401855
1350386224.58,3.26171875,-27.7709960938
1350386226.58,3.25836181641,-27.7481079102
1350386228.59,3.25897216797,-27.774810791
1350386230.59,3.25408935547,-27.7214050293
1350386232.6,3.24981689453,-27.7099609375
1350386234.61,3.25042724609,-27.7481079102
1350386236.61,3.24676513672,-27.660369873
1350386238.62,3.2470703125,-27.6908874512
1350386240.62,3.24279785156,-27.7328491211
1350386242.63,3.24371337891,-27.7099609375
1350386244.63,3.23913574219,-27.6756286621
1350386246.64,3.24127197266,-27.6870727539
1350386248.64,3.23455810547,-27.6908874512
1350386250.65,3.23883056641,-27.6565551758
1350386252.65,3.23822021484,-27.6374816895
