SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
Line, "", "2", "", 0, 3,  0, 0, 0, 0, 0.083333333, -1.0323797, 0.16666667, -1.1092763, 0, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 96, 3,  0, 0, 0, 0, 0.083333333, -0.94168055, 0.16666667, -1.0639837, 255, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 192, 3,  0, 0, 0, 0, 0.083333333, -6.6485167, 0.16666667, -2.504483, 16711680, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 288, 3,  0, 0, 0, 0, 0.16666667, -1.1092763, 0.25, -1.1264522, 0, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 384, 3,  0, 0, 0, 0, 0.16666667, -1.0639837, 0.25, -1.3436213, 255, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 480, 3,  0, 0, 0, 0, 0.16666667, -2.504483, 0.25, -7.6651897, 16711680, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 576, 3,  0, 0, 0, 0, 0.25, -1.1264522, 0.33333333, -1.293622, 0, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 672, 3,  0, 0, 0, 0, 0.25, -1.3436213, 0.33333333, -2.1643047, 255, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 768, 3,  0, 0, 0, 0, 0.25, -7.6651897, 0.33333333, -8.9809446, 16711680, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 864, 3,  0, 0, 0, 0, 0.33333333, -1.293622, 0.41666667, -1.7480454, 0, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 960, 3,  0, 0, 0, 0, 0.33333333, -2.1643047, 0.41666667, -4.4517317, 255, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 1056, 3,  0, 0, 0, 0, 0.33333333, -8.9809446, 0.41666667, -6.0543146, 16711680, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 1152, 3,  0, 0, 0, 0, 0.41666667, -1.7480454, 0.5, -2.4169726, 0, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 1248, 3,  0, 0, 0, 0, 0.41666667, -4.4517317, 0.5, -4.7709703, 255, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 1344, 3,  0, 0, 0, 0, 0.41666667, -6.0543146, 0.5, -5.4659839, 16711680, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 1440, 3,  0, 0, 0, 0, 0.5, -2.4169726, 0.58333333, -2.7995858, 0, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 1536, 3,  0, 0, 0, 0, 0.5, -4.7709703, 0.58333333, -4.9363861, 255, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 1632, 3,  0, 0, 0, 0, 0.5, -5.4659839, 0.58333333, -2.9673603, 16711680, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 1728, 3,  0, 0, 0, 0, 0.58333333, -2.7995858, 0.66666667, -3.2072413, 0, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 1824, 3,  0, 0, 0, 0, 0.58333333, -4.9363861, 0.66666667, -4.9365959, 255, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 1920, 3,  0, 0, 0, 0, 0.58333333, -2.9673603, 0.66666667, -2.8470767, 16711680, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 2016, 3,  0, 0, 0, 0, 0.66666667, -3.2072413, 0.75, -3.2575419, 0, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 2112, 3,  0, 0, 0, 0, 0.66666667, -4.9365959, 0.75, -2.6451099, 255, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 2208, 3,  0, 0, 0, 0, 0.66666667, -2.8470767, 0.75, -3.8065896, 16711680, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 2304, 3,  0, 0, 0, 0, 0.75, -3.2575419, 0.83333333, -2.7413752, 0, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 2400, 3,  0, 0, 0, 0, 0.75, -2.6451099, 0.83333333, -2.255785, 255, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 2496, 3,  0, 0, 0, 0, 0.75, -3.8065896, 0.83333333, -3.4544861, 16711680, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 2592, 3,  0, 0, 0, 0, 0.83333333, -2.7413752, 0.91666667, -2.6395917, 0, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 2688, 3,  0, 0, 0, 0, 0.83333333, -2.255785, 0.91666667, -1.7035393, 255, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 2784, 3,  0, 0, 0, 0, 0.83333333, -3.4544861, 0.91666667, -2.9813511, 16711680, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 2880, 3,  0, 0, 0, 0, 0.91666667, -2.6395917, 1, -2.2341747, 0, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 2976, 3,  0, 0, 0, 0, 0.91666667, -1.7035393, 1, -1.7125086, 255, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 3072, 3,  0, 0, 0, 0, 0.91666667, -2.9813511, 1, -3.4934361, 16711680, 2, 0, 0, 0, 0, 0, 0
Line, "", "2", "", 3168, 3,  0, 0, 0, 0, 1, -2.2341747, 1.0833333, -1.8611851, 0, 2, 0, 0, 0, 0, 0, 0
